place,title,time,pay,date
인천 서구,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 화성시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 광주시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 광명시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 파주시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 고양시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 고양시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 고양시,홍익아트,10:00~23:00,"월급1,800,000",12/07
서울 중랑구,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 여주시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 안산시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 안산시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 고양시,홍익아트,10:00~23:00,"월급1,800,000",12/07
경기 고양시,홍익아트,10:00~23:00,"월급1,800,000",12/07
